0	0.2
1	0.1
2	0
3	0.3
4	0
5	0.1
6	0.6
7	0.2
8	0.1
9	0.2
10	0.5
11	0.1
12	0.2
13	0.4
14	0.2
15	0.3
16	0.2
17	0.1
18	0.1
19	0.3
20	0.3
21	0.3
22	0.3
23	0.1
24	0.3
25	0.3
26	0.2
27	0.3
28	0.2
29	0.1
30	0.7
31	0.5
32	0.2
33	0.2
34	0.1
35	0
36	0.1
37	0
38	0.1
39	0.2
40	0.1
41	0.3
42	0.2
43	0.2
44	0
45	0.1
46	0.1
47	0.3
48	0.2
49	0.4
50	0.2
51	0.1
52	0.3
53	0.2
54	0.4
55	0
56	0.4
57	0.1
58	0.3
59	0
60	0.3
61	0.3
62	0.3
63	0.1
64	0.2
65	0.3
66	0.3
67	0.5
68	0.3
69	0.3
70	0.3
71	0
72	0.1
73	0.1
74	0.4
75	0.2
76	0
77	0
78	0.3
79	0.6
80	0.1
81	0.2
82	0.5
83	0.1
84	0.3
85	0.3
86	0.2
87	0.3
88	0.2
89	0.2
90	0.2
91	0.2
92	0.2
93	0.2
94	0.1
95	0.5
96	0.2
97	0.2
98	0.9
99	0.1
100	0.2
101	0.2
102	0.1
103	0.1
104	0.1
105	0.1
106	0.2
107	0
108	0.1
109	0.1
110	0.1
111	0.3
112	0.1
113	0.2
114	0
115	0
116	0.5
117	0.4
118	0.1
119	0.4
120	0.3
121	0
122	0.1
123	0.5
124	0.5
125	0.2
126	0
127	0
128	0.5
129	0.3
130	0.1
131	0.2
132	0.2
133	0
134	0.3
135	0.1
136	0.2
137	0.3
138	0.2
139	0.1
140	0.5
141	0.4
142	0.2
143	0.2
144	0.1
145	0
146	0.3
147	0
148	0
149	0.1
150	0.6
151	0.2
152	0.1
153	0.1
154	0.2
155	0.3
156	0.1
157	0.1
158	0.3
159	0.2
160	0.2
161	0.2
162	0.2
163	0.3
164	0.4
165	0
166	0.2
167	0.8
168	0.2
169	0
170	0.3
171	0.2
172	0.4
173	0.3
174	0
175	0.3
176	0
177	0.5
178	0.3
179	0.2
180	0.1
181	0.2
182	0.1
183	0.3
184	0.7
185	0.2
186	0.4
187	0.1
188	0.2
189	0.3
190	0.1
191	0
192	0.4
193	0.2
194	0.2
195	0.1
196	0.5
197	0.1
198	0.6
199	0.6
200	0.2
201	0.3
202	0.5
203	0.3
204	0.4
205	0.2
206	0.3
207	0.2
208	0.1
209	0.2
210	0.1
211	0.3
212	0.3
213	0.2
214	0.1
215	0.1
216	0.3
217	0.2
218	0.2
219	0.4
220	0.2
221	0.5
222	0.1
223	0.5
224	0.1
225	0
226	0.1
227	0.1
228	0.1
229	0
230	0
231	0
232	0.1
233	0.3
234	0
235	0.1
236	0.1
237	0
238	0
239	0.4
240	0
241	0.1
242	0
243	0.2
244	0
245	0
246	0.1
247	0
248	0.3
249	0.3
250	0.2
251	0.2
252	0.3
253	0.3
254	0.4
255	0
256	0.1
257	0.2
258	0.3
259	0.1
260	0.2
261	0.2
262	0.2
263	0.4
264	0.2
265	0.2
266	0.4
267	0.5
268	0.2
269	0.1
270	0.1
271	0
272	0.1
273	0.2
274	0.2
275	0.2
276	0
277	0
278	0.2
279	0.2
280	0.5
281	0
282	0.1
283	0
284	0.1
285	0
286	0.1
287	0.4
288	0.3
289	0.3
290	0
291	0.3
292	0
293	0
294	0.3
295	0.3
296	0.3
297	0.1
298	0.1
299	0.6
300	0.2
301	0.1
302	0.2
303	0.1
304	0.5
305	0.1
306	0.3
307	0.2
308	0.4
309	0.1
310	0.2
311	0.1
312	0.4
313	0.1
314	0
315	0.1
316	0.1
317	0.1
318	0.3
319	0.4
320	0.2
321	0
322	0
323	0.3
324	0.2
325	0.1
326	0.2
327	0
328	0.1
329	0.1
330	0.3
331	0.3
332	0.4
333	0.2
334	0.8
335	0.2
336	0.1
337	0.2
338	0.5
339	0.2
340	0.1
341	0.4
342	0.1
343	0.1
344	0.1
345	0.2
346	0
347	0.2
348	0.2
349	0.1
350	0.1
351	0.1
352	0.2
353	0.2
354	0.5
355	0.1
356	0.1
357	0.4
358	0
359	0.1
360	0.1
361	0.2
362	0.2
363	0.1
364	0.1
365	0.2
366	0.3
367	0.6
368	0.2
369	0
370	0.6
371	0.3
372	0.1
373	0.2
374	0.2
375	0.2
376	0.4
377	0.2
378	0.5
379	0.2
380	0.1
381	0.1
382	0.2
383	0.1
384	0.3
385	0.2
386	0.2
387	0.1
388	0.2
389	0.6
390	0.1
391	0.3
392	0.2
393	0.2
394	0.1
395	0.4
396	0.2
397	0.3
398	0.1
399	0.3
400	0.1
401	0.2
402	0.3
403	0.2
404	0.3
405	0.3
406	0
407	0.1
408	0.2
409	0.7
410	0.2
411	0.1
412	0.1
413	0.3
414	0
415	0.1
416	0.2
417	0.2
418	0.3
419	0.4
420	0.4
421	0
422	0.1
423	0.2
424	0.1
425	0
426	0
427	0.4
428	0
429	0.1
430	0.3
431	0.2
432	0.4
433	0.2
434	0.1
435	0.2
436	0.1
437	0.3
438	0.5
439	0.1
440	0
441	0.1
442	0.3
443	0.4
444	0.2
445	0.4
446	0.2
447	0
448	0.2
449	0.1
450	0.2
451	0.1
452	0.2
453	0.2
454	0.1
455	0.3
456	0.2
457	0.2
458	0.4
459	0.2
460	0.1
461	0.3
462	0.2
463	0.5
464	0.3
465	0.2
466	0.2
467	0.3
468	0.1
469	0.3
470	0.1
471	0.4
472	0.2
473	0.1
474	0
475	0.3
476	0.2
477	0.1
478	0.1
479	0.1
480	0.3
481	0
482	0.1
483	0.3
484	0
485	0.2
486	0.3
487	0.3
488	0.3
489	0.3
490	0.1
491	0.2
492	0.2
493	0.5
494	0.1
495	0
496	0.3
497	0
498	0.5
499	0.4
500	0.4
501	0.1
502	0
503	0.4
504	0.2
505	0.3
506	0
507	0.1
508	0.5
509	0.3
510	0.3
511	0.2
512	0.3
513	0.1
514	0.2
515	0.1
516	0.2
517	0.2
518	0.1
519	0.1
520	0
521	0.1
522	0.2
523	0.5
524	0
525	0
526	0.3
527	0
528	0.3
529	0.1
530	0.2
531	0.3
532	0.3
533	0.2
534	0.1
535	0.1
536	0.1
537	0.1
538	0.2
539	0
540	0.5
541	0.2
542	0.1
543	0.1
544	0.1
545	0.2
546	0.2
547	0.3
548	0.3
549	0.2
550	0.4
551	0.1
552	0.3
553	0.3
554	0.3
555	0.4
556	0.3
557	0.2
558	0.7
559	0
560	0.1
561	0.2
562	0.1
563	0.2
564	0
565	0.3
566	0.3
567	0.2
568	0
569	0
570	0.1
571	0
572	0.2
573	0.1
574	0.4
575	0.1
576	0.1
577	0.1
578	0.7
579	0.1
580	0.3
581	0.2
582	0.5
583	0.4
584	0.1
585	0.2
586	0.2
587	0.1
588	0.1
589	0.4
590	0.3
591	0.4
592	0.2
593	0
594	0.2
595	0.4
596	0
597	0.2
598	0.3
599	0.4
600	0.3
601	0.1
602	0.2
603	0.3
604	0.1
605	0
606	0.1
607	0.4
608	0.2
609	0.1
610	0.2
611	0.3
612	0.2
613	0.7
614	0.4
615	0.3
616	0.1
617	0.1
618	0.1
619	0.5
620	0.1
621	0.3
622	0.1
623	0.1
624	0.4
625	0.4
626	0.2
627	0.1
628	0
629	0
630	0.2
631	0.1
632	0.1
633	0
634	0.4
635	0.1
636	0.1
637	0.3
638	0.4
639	0.3
640	0
641	0
642	0.1
643	0.3
644	0.1
645	0
646	0.1
647	0.5
648	0.4
649	0
650	0.1
651	0.1
652	0.5
653	0.3
654	0.2
655	0.1
656	0.2
657	0.2
658	0.1
659	0.4
660	0.1
661	0.2
662	0.2
663	0.4
664	0.2
665	0.3
666	0.1
667	0.2
668	0.1
669	0.2
670	0.2
671	0.2
672	0.2
673	0.1
674	0.3
675	0.1
676	0
677	0.2
678	0
679	0.2
680	0.3
681	0
682	0.2
683	0.2
684	0.2
685	0.3
686	0.4
687	0.2
688	0.3
689	0.4
690	0.2
691	0.2
692	0.4
693	0.1
694	0.4
695	0
696	0.3
697	0.2
698	0.1
699	0.3
700	0
701	0.4
702	0
703	0
704	0.3
705	0.2
706	0.1
707	0.3
708	0.2
709	0
710	0.2
711	0
712	0.1
713	0.3
714	0
715	0.2
716	0.3
717	0.3
718	0
719	0.2
720	0
721	0.2
722	0.2
723	0.2
724	0.1
725	0.1
726	0.3
727	0.6
728	0.2
729	0.2
